datetime,open,high,low,close,volume,oi,name,symbol,strike,expiry,contract_type,side
2026-07-17 10:38:00,3933.0,3933.0,3933.0,3933.0,0,900,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 10:39:00,3933.0,3933.0,3933.0,3933.0,0,900,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 10:40:00,3933.0,3933.0,3933.0,3933.0,0,900,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 10:41:00,3933.0,3933.0,3933.0,3933.0,0,900,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 10:42:00,3933.0,3933.0,3933.0,3933.0,0,900,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 10:43:00,3933.0,3933.0,3933.0,3933.0,0,900,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 10:44:00,3933.0,3933.0,3933.0,3933.0,0,900,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 10:45:00,3933.0,3933.0,3933.0,3933.0,0,900,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 10:46:00,3933.0,3933.0,3933.0,3933.0,0,900,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 10:47:00,3933.0,3933.0,3933.0,3933.0,0,900,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 10:48:00,3933.0,3933.0,3933.0,3933.0,0,900,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 10:49:00,3933.0,3933.0,3933.0,3933.0,0,900,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 10:50:00,3933.0,3933.0,3933.0,3933.0,0,900,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 10:51:00,3933.0,3933.0,3933.0,3933.0,0,900,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 10:52:00,3933.0,3933.0,3933.0,3933.0,0,900,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 10:53:00,3933.0,3933.0,3925.0,3925.0,30,930,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 10:54:00,3925.0,3925.0,3925.0,3925.0,0,930,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 10:55:00,3925.0,3925.0,3925.0,3925.0,0,930,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 10:56:00,3925.0,3925.0,3925.0,3925.0,0,930,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 10:57:00,3925.0,3925.0,3925.0,3925.0,0,930,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 10:58:00,3925.0,3925.0,3925.0,3925.0,0,930,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 10:59:00,3925.0,3925.0,3925.0,3925.0,0,930,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 11:00:00,3925.0,3925.0,3925.0,3925.0,0,930,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 11:01:00,3925.0,3925.0,3925.0,3925.0,0,930,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 11:02:00,3925.0,3925.0,3925.0,3925.0,0,930,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 11:03:00,3925.0,3925.0,3925.0,3925.0,0,930,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 11:04:00,3925.0,3925.0,3925.0,3925.0,0,930,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 11:05:00,3925.0,3925.0,3925.0,3925.0,0,930,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
2026-07-17 11:06:00,3925.0,3925.0,3925.0,3925.0,0,930,BANKNIFTY,BANKNIFTY23JUN2214000CE,57000.0,2026-12-29,OPT,CE
