datetime,open,high,low,close,volume,oi,name,symbol,strike,expiry,contract_type,side
2026-07-17 09:46:00,2992.2,2992.2,2992.2,2992.2,0,29250,NIFTY,NIFTY23JUN2214000CE,24000.0,2027-12-28,OPT,CE
2026-07-17 09:47:00,2992.2,3045.0,2992.2,3045.0,65,29380,NIFTY,NIFTY23JUN2214000CE,24000.0,2027-12-28,OPT,CE
2026-07-17 09:48:00,3045.0,3045.0,3045.0,3045.0,0,29380,NIFTY,NIFTY23JUN2214000CE,24000.0,2027-12-28,OPT,CE
2026-07-17 09:49:00,3045.0,3045.0,3045.0,3045.0,0,29380,NIFTY,NIFTY23JUN2214000CE,24000.0,2027-12-28,OPT,CE
2026-07-17 09:50:00,3045.0,3045.0,3045.0,3045.0,0,29380,NIFTY,NIFTY23JUN2214000CE,24000.0,2027-12-28,OPT,CE
2026-07-17 09:51:00,3045.0,3050.0,3045.0,3050.0,65,29380,NIFTY,NIFTY23JUN2214000CE,24000.0,2027-12-28,OPT,CE
2026-07-17 09:52:00,3050.0,3050.0,3045.0,3045.0,130,29315,NIFTY,NIFTY23JUN2214000CE,24000.0,2027-12-28,OPT,CE
2026-07-17 09:53:00,3045.0,3045.0,3045.0,3045.0,0,29315,NIFTY,NIFTY23JUN2214000CE,24000.0,2027-12-28,OPT,CE
2026-07-17 09:54:00,3045.0,3045.0,3045.0,3045.0,0,29315,NIFTY,NIFTY23JUN2214000CE,24000.0,2027-12-28,OPT,CE
2026-07-17 09:55:00,3045.0,3045.0,3045.0,3045.0,0,29315,NIFTY,NIFTY23JUN2214000CE,24000.0,2027-12-28,OPT,CE
2026-07-17 09:56:00,3045.0,3045.0,3045.0,3045.0,65,29250,NIFTY,NIFTY23JUN2214000CE,24000.0,2027-12-28,OPT,CE
2026-07-17 09:57:00,3045.0,3045.0,3045.0,3045.0,0,29250,NIFTY,NIFTY23JUN2214000CE,24000.0,2027-12-28,OPT,CE
2026-07-17 09:58:00,3045.0,3045.0,3045.0,3045.0,0,29250,NIFTY,NIFTY23JUN2214000CE,24000.0,2027-12-28,OPT,CE
2026-07-17 09:59:00,3045.0,3045.0,3045.0,3045.0,0,29250,NIFTY,NIFTY23JUN2214000CE,24000.0,2027-12-28,OPT,CE
2026-07-17 10:00:00,3045.0,3045.0,3045.0,3045.0,0,29250,NIFTY,NIFTY23JUN2214000CE,24000.0,2027-12-28,OPT,CE
2026-07-17 10:01:00,3045.0,3045.0,3045.0,3045.0,0,29250,NIFTY,NIFTY23JUN2214000CE,24000.0,2027-12-28,OPT,CE
2026-07-17 10:02:00,3045.0,3045.0,3045.0,3045.0,0,29250,NIFTY,NIFTY23JUN2214000CE,24000.0,2027-12-28,OPT,CE
2026-07-17 10:03:00,3045.0,3045.0,3045.0,3045.0,0,29250,NIFTY,NIFTY23JUN2214000CE,24000.0,2027-12-28,OPT,CE
2026-07-17 10:04:00,3045.0,3045.0,3045.0,3045.0,0,29250,NIFTY,NIFTY23JUN2214000CE,24000.0,2027-12-28,OPT,CE
2026-07-17 10:05:00,3045.0,3045.0,3045.0,3045.0,0,29250,NIFTY,NIFTY23JUN2214000CE,24000.0,2027-12-28,OPT,CE
2026-07-17 10:06:00,3045.0,3045.0,3045.0,3045.0,0,29250,NIFTY,NIFTY23JUN2214000CE,24000.0,2027-12-28,OPT,CE
2026-07-17 10:07:00,3045.0,3045.0,3045.0,3045.0,0,29250,NIFTY,NIFTY23JUN2214000CE,24000.0,2027-12-28,OPT,CE
2026-07-17 10:08:00,3045.0,3045.0,3045.0,3045.0,0,29250,NIFTY,NIFTY23JUN2214000CE,24000.0,2027-12-28,OPT,CE
2026-07-17 10:09:00,3045.0,3045.0,3045.0,3045.0,0,29250,NIFTY,NIFTY23JUN2214000CE,24000.0,2027-12-28,OPT,CE
2026-07-17 10:10:00,3045.0,3045.0,3045.0,3045.0,0,29250,NIFTY,NIFTY23JUN2214000CE,24000.0,2027-12-28,OPT,CE
