datetime,open,high,low,close,volume,oi,name,symbol,strike,expiry,contract_type,side
2026-07-22 10:08:00,0.0,0.0,0.0,0.0,0,0,SENSEX,SENSEX23JUN2214000CE,69800.0,2026-08-06,OPT,CE
2026-07-22 10:10:00,0.0,0.0,0.0,0.0,0,0,SENSEX,SENSEX23JUN2214000CE,69800.0,2026-08-06,OPT,CE
2026-07-22 10:12:00,0.0,0.0,0.0,0.0,0,0,SENSEX,SENSEX23JUN2214000CE,69800.0,2026-08-06,OPT,CE
2026-07-22 10:14:00,0.0,0.0,0.0,0.0,0,0,SENSEX,SENSEX23JUN2214000CE,69800.0,2026-08-06,OPT,CE
2026-07-22 10:16:00,0.0,0.0,0.0,0.0,0,0,SENSEX,SENSEX23JUN2214000CE,69800.0,2026-08-06,OPT,CE
2026-07-22 10:18:00,0.0,0.0,0.0,0.0,0,0,SENSEX,SENSEX23JUN2214000CE,69800.0,2026-08-06,OPT,CE
2026-07-22 10:20:00,0.0,0.0,0.0,0.0,0,0,SENSEX,SENSEX23JUN2214000CE,69800.0,2026-08-06,OPT,CE
2026-07-22 10:22:00,0.0,0.0,0.0,0.0,0,0,SENSEX,SENSEX23JUN2214000CE,69800.0,2026-08-06,OPT,CE
2026-07-22 10:24:00,0.0,0.0,0.0,0.0,0,0,SENSEX,SENSEX23JUN2214000CE,69800.0,2026-08-06,OPT,CE
2026-07-22 10:26:00,0.0,0.0,0.0,0.0,0,0,SENSEX,SENSEX23JUN2214000CE,69800.0,2026-08-06,OPT,CE
2026-07-22 10:28:00,0.0,0.0,0.0,0.0,0,0,SENSEX,SENSEX23JUN2214000CE,69800.0,2026-08-06,OPT,CE
2026-07-22 10:30:00,0.0,0.0,0.0,0.0,0,0,SENSEX,SENSEX23JUN2214000CE,69800.0,2026-08-06,OPT,CE
2026-07-22 10:32:00,0.0,0.0,0.0,0.0,0,0,SENSEX,SENSEX23JUN2214000CE,69800.0,2026-08-06,OPT,CE
2026-07-22 10:34:00,0.0,0.0,0.0,0.0,0,0,SENSEX,SENSEX23JUN2214000CE,69800.0,2026-08-06,OPT,CE
2026-07-22 10:36:00,0.0,0.0,0.0,0.0,0,0,SENSEX,SENSEX23JUN2214000CE,69800.0,2026-08-06,OPT,CE
2026-07-22 10:38:00,0.0,0.0,0.0,0.0,0,0,SENSEX,SENSEX23JUN2214000CE,69800.0,2026-08-06,OPT,CE
2026-07-22 10:40:00,0.0,0.0,0.0,0.0,0,0,SENSEX,SENSEX23JUN2214000CE,69800.0,2026-08-06,OPT,CE
2026-07-22 10:42:00,0.0,0.0,0.0,0.0,0,0,SENSEX,SENSEX23JUN2214000CE,69800.0,2026-08-06,OPT,CE
2026-07-22 10:44:00,0.0,0.0,0.0,0.0,0,0,SENSEX,SENSEX23JUN2214000CE,69800.0,2026-08-06,OPT,CE
2026-07-22 10:46:00,0.0,0.0,0.0,0.0,0,0,SENSEX,SENSEX23JUN2214000CE,69800.0,2026-08-06,OPT,CE
